age,production,comprehension,is_norming,sex,birth_order,caregiver_education,ethnicity
15,107,,FALSE,Female,,,
32,397,,FALSE,Female,,,
24,87,,FALSE,Male,,,
21,166,,FALSE,Male,,,
34,532,,FALSE,Male,,,
32,453,,FALSE,Male,,,
30,488,,FALSE,Female,,,
28,216,,FALSE,Male,,,
19,40,,FALSE,Male,,,
31,273,,FALSE,Female,,,
11,3,,FALSE,Female,,,
13,91,,FALSE,Female,,,
24,156,,FALSE,Male,,,
20,295,,FALSE,Male,,,
24,142,,FALSE,Female,,,
27,279,,FALSE,Male,,,
22,116,,FALSE,Male,,,
23,348,,FALSE,Female,,,
22,202,,FALSE,Female,,,
